text1,text2,label
int,pucch,1
ul_ack,usb,0
symbols,informative,0
compute,index,1
period,religion,0
ue,idx,1
among,resources,1
index,ul_buffer_index,1
num_gnb_antenna_elements,tx,1
cfg,resumes,0
future_ul_tti_req,pdu_size,1
csi,regular,0
const,mortality,0
const,arr,1
to,characters,0
const,quantitative,0
ue_info,connected_ue_list,1
undefined,rach_configgeneric,1
not,sharon,0
ul_buffer_index,ul_tti_req_ahead_size,1
per,csi_report,1
spec,configure,1
pucch,tradition,0
scheduling,corn,0
configure,one,1
static,thereafter,0
sched_frame,cannon,0
are,sewing,0
for,prefix,0
periodic,limited,1
the,multiple,1
mac,csi,1
static,nr_fill_nfapi_pucch,1
periodic,settings,1
int,trailer,0
list,saving,0
float,mat_k,1
mat_imag128,simde_mm_setr_epi32,1
more,knowledgestorm,0
bits,experience,0
with,symbols,1
int,sched_frame,1
cfg,carrier_config,1
mod_id,connection,0
get_pucch_resourceid,pucch_config,1
priu64,colour,0
computed,as,1
simde_mm_add_epi32,possibilities,0
int8_t,dryer,0
by,walks,0
num_gnb_antenna_elements,antenna,1
carrier_config,demonstrated,0
include,math,1
int,viewing,0
oai,clause,0
beam_info,missions,0
carrier_config,menus,0
for,anyone,0
base10_idx,tail,0
for,zen,0
you,clerk,0
ssb_table,preparing,0
pdu_size,nfapi_nr_srs_pdu_t,1
function,implemented,1
beam_info,dimensional,0
pucchcsires,list,1
or,setting,1
const,taxes,0
occasion,zones,0
ue_iterator,nrmac,1
sl_to_bitmap,healthy,0
if,pucchresourceid,1
frequencyinfodl,zoloft,0
int,broke,0
differential,limit,1
srs_resource,celebrate,0
progressive,choices,0
generation,lyric,0
csi,lawrence,0
derived,configurationindex,1
int,pucch,1
pucch_pdu,nfapi_nr_pucch_pdu_t,1
mult_128,mat_kj_128,1
x1,translations,0
the,rage,0
precoder_weight,res_code,1
the,returns,0
nrmac,texts,0
for,und,0
int,n2,1
scs,configurationindex,1
sum_matrix,mat_real128,1
temp_cri,cumul_bits,1
if,serum,0
are,be,1
of,reduction,0
const,southeast,0
print128_number,scenarios,0
sched_frame,schemes,0
csi,it,1
nr_srs_ri_computation,native,0
nr_mac_update_pdcch_closed_loop_adjust,sched_ctrl,1
int,gabriel,0
pucch_config,universities,0
has,paid,0
on,roots,0
srs,phi,0
uint16_t,metres,0
nb_symbols,format2,1
curr_pucch,is,1
cfg,value,1
max_fb_time,fighter,0
num_pm_idx,sizeof,1
uint16_t,ready,0
servingcellconfigcommon,geography,0
ri,codebooktype,1
the,in,1
void,scc,1
find,soap,0
of,mobility,0
resourcelist,cleared,0
if,celtic,0
base03_idx,base23_idx,1
for,int,1
beam,buffer_index,1
const,fs,1
i_2,vector,1
indicator,in,1
rr,catering,0
simde_mm_setr_epi32,mat_k,1
ch,functions,0
nr_slots_period,of,1
layeridx,hydraulic,0
uint16_t,bridge,0
dl_max_mcs,projected,0
payload,cumul_bits,1
frame,chargers,0
simde__m128i,mat,1
scs,facilitate,0
sched_nr,rays,0
pucch,bits,1
srs_resource_set,nr_srs_resourceset__resourcetype_pr_periodic,1
indicates,meets,0
nfapi,oai_integration,1
k2,your,0
either,express,1
no,activated,1
vrb,has,1
this,copyright,1
carrier_config,nfapi_nr_config_dl_grid_size_tag,1
res_code,v_lm,1
to,bucks,0
we,structures,1
different,each,1
slot,sched_frame,1
in,period,1
from,of,1
allowed,to,1
could,determination,0
are,follows,1
curr_pucch,formerly,0
index,assumed,0
pucch_config,designed,0
assertfatal,sched_slot,1
with,disabled,1
sched_ctrl,sleeve,0
ul_period_start,n_ul_slots_period,1
report,drove,0
advance,be,1
prach_configurationindex,pointa,1
prach_fd_occasion,rach_configcommon,1
band,list,1
format,startprb,1
int,arrival,0
brief,mailto,0
you,berlin,0
instance,rs,1
n_pdus,sustained,0
for,agencies,0
configured,pda,0
include,with,1
nr_mac,meeting,0
software,file,1
max_k2,gilbert,0
assume,can,1
empty,came,0
frame,ntn_gnb_koffset,1
of,scripts,0
uint16_t,rx,1
const,sched_pucch_size,1
log_w,comb_size,1
in,the,1
ul_bwp,vacations,0
ul_slot,seating,0
uci,sequence,1
pucch_index,index,1
report,stopping,0
mac,molecular,0
uint16_t,joy,0
can,bringing,0
ssb_table,greensboro,0
if,csi,1
sr,almost,0
const,norwegian,0
nth,note,0
shrt_max,baby,0
by,facing,0
for,red,0
spatial,administrative,0
sched_ctrl,csi_report,1
sched_ctrl,belong,0
the,incident,0
brief,ul,1
srs_period,resourcetype,1
num_gnb_antenna_elements,madagascar,0
for,lakes,0
enabled,not,1
curr_pucch,active,1
int,mm,1
csi,loud,0
int,calgary,0
pucch,in,1
max_fb_time,receive,0
int,insured,0
see,wheel,0
int,const,1
int,bobby,0
ue,cqi_table,1
process,chip,0
handle_dl_harq,harq,1
num_antenna_ports,n1,1
ue_beam,inclusion,0
nr_common_channels_t,nrmac,1
pucch,wellington,0
the,pharmacies,0
carrier_config,frequencyinfoul,1
switch,pucchres,1
this,incident,0
int,empire,0
instance,rs,1
ssb_table,longbitmap,1
list,count,1
carrier_config,value,1
payload,credit,0
csi_report_bitlen,colored,0
if,pucchcsires,1
if,ra_state,1
either,ing,0
const,uint16_t,1
mult_128,development,0
prach_config,nfapi_nr_config_num_prach_fd_occasions_tag,1
whether,contribute,0
otherwise,vulnerability,0
we,equity,0
frame,consultancy,0
information,about,1
r_index,ri_restriction,1
under,maria,0
any,rand,0
to,schedule,1
n_ul_slots_period,the,1
rx,bikes,0
sched_pucch,swimming,0
ul_slot,to,1
sub,implemented,1
find_harq,ue,1
slot_t,blind,0
reporting,speech,0
struct,syracuse,0
if,n2,1
returns,guarantees,0
cfg,tag,1
ssb_beam_id_list,teeth,0
store,secretary,0
nrofreportedrs,municipal,0
nrmac,zen,0
simde_mm_setr_epi32,base20_idx,1
version,not,1
get_measured_rsrp,governance,0
tl,tag,1
cqi_bitlen,permanent,0
pickandreverse_bits,payload,1
compute,prach,1
curr_pucch,computed,1
n_set,another,0
navid,wei,1
srs,resource,1
pucch,springs,0
assertfatal,sciences,0
avoid,blast,0
from,describing,0
case,tip,0
licensed,bullet,0
notice,with,1
if,assumes,0
error,spears,0
slot,period,1
uint8_t,cri_bitlen,1
period,of,1
simde_mm_setr_ps,pulse,0
invalid,sync,0
in,cooking,0
harq,schedule,1
mat,simde_mm_cvtps_epi32,1
in,costumes,0
higher,not,1
frame,dsl,0
void,gnb_mac_inst,1
cfg,carrier_config,1
resource,indicator,1
const,rx,1
float,mat_k,1
pucch_snrx10,diploma,0
prach_configurationindex,tl,1
of,samuel,0
mat_imag128,base13_idx,1
matching,smell,0
curr_pucch,horn,0
ul_ack,responses,0
pucch_pdu,sizeof,1
the,plastic,0
csi_report,aaron,0
spec,resourceconfig,1
slot,reflects,0
num_gnb_antenna_elements,accounts,0
frame,milwaukee,0
rsrp,dedicated,0
no,humidity,0
distributed,license,1
scc,rach_configgeneric,1
get_pucch_index,nelson,0
for,ack,1
for,horn,0
uci,crucial,0
index,master,0
sl_to_bitmap,nursery,0
more,comfortable,0
we,mad,0
scc,absolutefrequencypointa,1
pucchres,list,1
bool,ddr,0
nr_srs_ri_computation,for,1
not,this,1
report,hearing,0
occupation,controlled,0
to,not,1
param,fig,0
ul_bwp,dangerous,0
mat,pmiq,1
potentially,gather,0
sched_slot,ue,1
cfg,andrew,0
csi_report,massive,0
num_antenna_ports,statutory,0
sched_ctrl,nr_limit_tpc,1
vrb_map_ul,rb,1
index,netherlands,0
todo,packages,0
memset,sizeof,1
more,kirk,0
feedback_slot,not,1
if,beam,1
ssb_mask_list,spice,0
use,gbp,0
oai,blanket,0
feedbacks,leon,0
tx,signs,0
bits,pucch,1
csi,account,0
mac,wide,1
payload,cri_bitlen,1
param,annotated,0
the,under,1
double,wishing,0
pucch,start_symb,1
idx,adjust,0
sum_matrix_i,speak,0
oai,plate,0
log_d,pucch,1
occasion,occupied,1
pmi_bitlen,r_index,1
prach_config,prach_configurationindex,1
initialuplinkbwp,rach_configgeneric,1
assertfatal,ssb,1
enabled,not,1
pucchresset,with,1
prach_fd_occasion,emirates,0
on,economics,0
in,gnb_dlsch_ulsch_scheduler,1
offset,through,0
for,n_set,1
get_n_ra_rb,grill,0
uint16_t,burke,0
find_period_offset_sr,schedulingrequestresourceconfig,1
allocating,num_bits,1
beam,requires,0
pucch_slot,and,1
id,scored,0
nrmac,ul_tti_req_ahead,1
if,wait,0
ue,glass,0
measurements,csi,1
scheduling,reception,1
set_pucch0_vrb_occupation,const,1
this,detailed,0
antenna,applicant,0
int,translator,0
nr_ue_info_t,orlando,0
cfg,prach_sub_c_spacing,1
in,bits,1
curr_pucch,represents,0
slot,sched_pucch_size,1
does,pucch,1
mat_imag128,ch,1
pucchresset,formats,1
current,and,1
null,find,1
are,south,0
base11_idx,port,1
log_d,returning,0
find,rentals,0
pucch_pdu,sounds,0
single,heights,0
frame,victim,0
nak,bits,1
required,grounds,0
const,kids,0
mask,model,0
couldn,throws,0
not,knit,0
get_n_ra_rb,clearance,0
notice,seeds,0
the,taken,1
curr_payload,cumul_bits,1
csi,workshops,0
we,bat,0
is,wrt,1
sequence_id,sequenceid,1
mat,frame,0
n_ul_slots_frame,up,1
const,slot,1
float,mat_i,1
k1,value,1
frame_t,slot_t,1
include,howto,0
rach_configgeneric,webcams,0
num_gnb_antenna_elements,num_prgs,1
const,frame_start,1
include,offerings,0
license,rec,0
required,court,0
gnb,of,1
frame,vrb_map_ul_size,1
the,in,1
code,search,1
cfg,value,1
about,openairinterface,1
const,donations,0
reporting,racial,0
if,roles,0
not,correspond,1
nr_pucch_resourceset_t,resourcesettoaddmodlist,1
applicable,to,1
either,reality,0
struct,uplinkconfigcommon,1
list,scanned,0
configured,evanescence,0
measurements,ue,1
matrix,identify,0
scc,frequencyinfodl,1
update,more,1
rx,received,0
measured,rsrp,1
pucchresset,resourcelist,1
ue,in,1
occupation,coupons,0
r_pucch,be,1
slot,slots_per_frame,1
curr_pucch,george,0
tpc1,ul_cqi,1
frame,slot,1
num_prgs,previous,0
frame,prize,0
process,hughes,0
sched_ctrl,perfect,0
uint16_t,num_prgs,1
find_ra_ue,worked,0
measurements,newark,0
in,offline,0
nr_ue_ul_bwp_t,fewer,0
dl,radio,0
srs_pdu,boutique,0
int32_t,mat_k,1
to,fit,1
for,went,0
than,polymer,0
more,rs,1
invalid,threat,0
to,ssb,1
cri_ri_li_pmi_cqi_report,writers,0
num_root_sequences,theorem,0
phy,serves,0
nr_mac,paragraph,0
pucch_index,palace,0
rsrp_report,bitlen,1
matrix_rank_128bits,berkeley,0
int,products,0
ue,ron,0
curr_pucch,dai_c,1
the,in,1
dl_bandwidth,bw_index,1
of,index,1
ch,recovery,0
the,photoshop,0
log_d,sinr_report,1
evaluate_pmi_report,pad,0
slot,casting,0
process,dental,0
value,lands,0
simde_mm_setr_epi32,macedonia,0
ssb_table,ssb_positionsinburst,1
const,antenna,1
ri,not,1
been,kevin,0
rsrp,indicators,0
ssb,prize,0
base30_idx,port,1
persistent,resource,1
ul_slot_idxs,genetics,0
ssbri,csi,1
index,handmade,0
advance,for,1
full,evaluations,0
include,nfapi,1
const,rx,1
tpc1,uci_234,1
include,certification,0
when,scheduling,1
in,count,1
value,hammer,0
get_pucch_index,slip,0
cfg,myself,0
bitlen,curr_payload,1
the,alliance,1
assertfatal,differently,0
base30_idx,conclude,0
does,valuation,0
pm_idx,tops,0
active,measured,0
to,done,1
bits,prozac,0
frame_structure,csi,1
cfg,nfapi_nr_config_prach_config_index_tag,1
todo,docs,0
scheduling,slot,1
mod_id,reynolds,0
future_ul_tti_req,julia,0
srs_parameters_v4,ultra,0
srs_parameters_v4,usage,1
setting,where,1
nr_csi_measconfig_t,rebound,0
cumul_bits,bitlen,1
configured,alot,0
can,consisting,0
timing_indicator,dad,0
test,cluster,0
log_d,errors,1
const,slot,1
single,domain,1
tpc1,nrmac,1
false,structure,1
k2,acceptable,0
void,saver,0
temporarily,for,1
the,higher,1
than,monitoring,0
similarly,we,1
ue,enabled,1
static,phys,0
double,n2,1
csi_report,korean,0
sum,slot,1
function,opinions,0
the,day,0
ri_bitlen,resistant,0
from,table,1
prach_config,tl,1
per,spec,1
prach_config,cement,0
module_id_t,frame_t,1
or,only,1
simde_mm_sub_epi32,tragedy,0
rnti,actors,0
or,agreed,1
the,in,1
nr_mac,scout,0
in,thoughts,0
if,not,1
carrier_config,nfapi_nr_config_dl_k0_tag,1
uint16_t,honduras,0
beam,allocate,1
in,efficiently,0
from,and,1
wait,the,1
ssb,can,1
sched_ctrl,hanging,0
the,our,0
for,be,1
prach_fd_occasion,k1,1
to,receive,1
test,use,1
unless,richmond,0
csi_report,playlist,0
nr_csi_reportconfig_t,csi_report_id,1
frame,nr_ue_info_t,1
except,license,1
to,ub,1
csi,entrance,0
get_supported_band_index,issn,0
of,permits,0
uint32_t,immigration,0
ue,period,1
ssb_table,that,0
pucch,citysearch,0
this,what,1
srs_resource,freqdomainposition,1
base21_idx,num_gnb_antenna_elements,1
ul_bwp,calculations,0
pdsch_to_harq_feedback,disciplines,0
distributed,fisheries,0
ul_ri,antenna_rank,1
srs_resource,r2,1
format3,nrofprbs,1
array,pucch_resource,1
single,csi,1
if,from,1
period,strip,0
mat,num_antenna_ports,1
resource,led,0
uint8_t,start_bit,1
harq_pid,rnti,1
base02_idx,base32_idx,1
ue,characterized,0
resourcelist,list,1
double,supplies,0
update,resources,1
of,bicycle,0
are,wagon,0
sum_matrix,simde_mm_add_epi32,1
frame,protect,0
nr_ue_harq_t,ue,1
may,use,1
csi,basement,0
module_id_t,routers,0
uint8_t,payload,1
assertfatal,seen,0
ul_slot,moses,0
frame_structure_t,dock,0
cyclic,is,1
sched_ctrl,csi_report,1
n_pdus,pdu_type,1
n1,conflict,0
bool,dial,0
payload,ri_restriction,1
base21_idx,seminars,0
cri_ri_li_pmi_cqi_report,witness,0
csi_report,r_index,1
by,of,1
downlinkconfigcommon,absolutefrequencyssb,1
pmi_pdu,pmiq,1
resourcesettoaddmodlist,array,1
gnb,performed,1
layer,eco,0
array_lim,to,1
computation,correct,1
nr_sched_lock,favourites,0
was,render,0
int,securities,0
generation,quantum,0
idx,nvidia,0
agreed,selective,0
alloc,retrieved,0
base02_idx,pi,1
fs,discretion,0
frame,junior,0
for,karma,0
nr_csi_measconfig_t,csi_measconfig,1
pucch,expects,0
about,oai,1
void,compatibility,0
simde_mm_setr_epi32,hosts,0
skip,what,1
static,nr_sched_pucch_t,1
update,institutions,0
srs_resource_set,count,1
const,bwp_start,1
ch,pi,1
common_channels,cook,0
const,pointa,1
int,list,1
const,int,1
be,ue,1
x2_bitlen,ri,1
ch,base00_idx,1
nr_pucch_resourceset_t,array,1
number,full,1
feedback_frame,to,1
no,eagle,0
adds,golf,0
scheduled,fit,1
additional,influences,0
n1,k2,1
int,villas,0
and,your,0
higher,virtual,0
assume,has,1
ssb,receipt,0
we,mitsubishi,0
vrb_map_ul,discrete,0
nack,for,1
harq,enlargement,0
also,epa,0
if,warranty,0
mat_i,master,0
ssb_table,value,1
first_ul_slot_period,the,1
ssb,sick,0
by,in,1
openairinterface,under,1
up,restrict,0
if,uci_234,1
scc,choice,1
frequencyinfodl,absolutefrequencypointa,1
r2,srs_config,1
free,uci_234,1
the,bottom,0
ue,certificates,0
prepare,notifications,0
rb,for,1
mat_real128,minneapolis,0
cri,norwegian,0
cfg,racing,0
o1,o2,1
srs_config,valley,0
will,sets,1
allocation,dollars,0
const,pattern,0
max,of,1
simde_mm_sub_epi32,simde_mm_cvtps_epi32,1
void,uci_234,1
int,j_col,1
measurements,and,1
single,microwave,0
csi,accurate,0
current,this,1
the,of,1
cfg,mediumbitmap,1
resource,that,1
disable,int,0
srs_resourceidlist,travels,0
cc_id,servingcellconfigcommon,1
csi_measconfig,list,1
decide,graham,0
gnb,george,0
on,any,1
format,pay,0
pucch,dai_c,1
we,car,0
tpc,if,1
find,muscles,0
for,setting,1
ssb_mask,rent,0
bwp_size,bwpsize,1
rc,shuttle,0
double,salvation,0
wide,for,1
sched_ctrl,ue_sched_ctrl,1
adds,weeks,0
is,to,1
this,burning,0
advance,presence,1
nr_dl_dci_format_1_1,colon,0
number,of,1
csi_reportconfigtoaddmodlist,colonial,0
complex,max_m,1
see,appreciate,0
sched_ctrl,true,1
ul_slot_idx_in_period,triangle,0
beam,combo,0
but,executives,0
ul_grid_size,tag,1
harq,feedback_frame,1
advance,weapons,0
the,passwords,0
ra_state,interventions,0
simde_mm_sub_epi32,hope,0
we,meaning,0
int,authorities,0
uplink_bandwidth,tl,1
nr_ue_ul_bwp_t,cells,0
for,soon,0
file,skills,0
pucch,guru,0
on,sets,1
boundary,colleague,0
sinr,rnti,1
except,with,1
beam,profile,0
than,shall,1
sr,mines,0
rb,madison,0
int,iso,0
sched_ctrl,ringtone,0
get_f3_dmrs_symbols,pucchres,1
resourcetype,bikini,0
not,csi,1
size,improvement,0
ntn_gnb_koffset,dolls,0
licensed,deployment,0
harq,calibration,0
sched_ctrl,character,0
as,roots,0
tpc1,processed,0
srs_pdu,feedback,0
slots,per,1
beamforming,rack,0
for,judges,0
theta_n,n1,1
alliance,telephony,0
schedule_pucch_core,quarterly,0
ch,goes,0
unless,or,1
pdus_list,complexity,0
int,frame_type,1
we,rna,0
layer,using,1
csi,ports,1
nr_csi_measconfig_t,kitchen,0
licensed,or,1
is,limited,1
counting,following,0
uint32_t,wood,0
periodic,csi,1
in,dai,1
nr_srs_ri_computation,posts,0
according,practice,0
csi,collective,0
resource,format,1
bit,frame,1
carrier_config,frequencybandlist,1
is,liver,0
if,totally,0
pmiq,j_col,1
srs_pdu,editing,0
const,fool,0
full,per,1
tx,port,1
precoding,antport,1
count,index,1
unless,by,1
curr_pucch,ignore,0
to,approve,0
the,superb,0
cfg,value,1
padding,to,1
the,following,1
mat_imag128,ch,1
list,array,1
should,free,1
rx,port,1
to,rocky,0
vector,represented,1
ul_ack,catalog,0
const,prach_configurationindex,1
curr_pucch,active,1
spatial,compared,0
sched_frame,max_frame_number,1
pucch,complex,0
has,rsrp,1
nr_srs_normalized_channel_iq_matrix,dishes,0
return,bright,0
csi_report_id,list,1
frequencyinfoul,nobody,0
sfn,slot,1
more,ue,1
srs_config,control,0
cfg,trinity,0
uint32_t,scc,1
warranties,realtors,0
int,chevrolet,0
the,still,0
use,trance,0
const,assurance,0
srs_pdu,sizeof,1
ul_ack,touched,0
setting,breed,0
log_d,obtained,0
cfg,classes,0
number,resourceconfig,1
int,stable,0
any,either,1
mac,n_slots_frame,1
slots,offered,0
ul_slot_count,up,1
is,shareholders,0
from,settings,1
nr_mac,timing,1
acknack,wesley,0
ul_ack,csi,1
pucch,slot,1
int,distributions,0
int,subcarrierspacing,1
abort_nr_dl_harq,ue,1
format3,ultimate,0
required,rs,1
resource,are,1
ul_slot_idx_in_period,the,1
to,tough,0
the,and,1
that,configured,1
it,computational,0
else,row,1
beam,pray,0
int,fs,1
pucch,dictionaries,0
int,antenna_rank,1
carrier_config,carrierbandwidth,1
uci,bits,1
csi,supervision,0
simde_mm_setr_epi32,base31_idx,1
int8_t,interesting,0
configured,set,1
ifdef,neo,0
srs_pdu,being,0
two,composed,0
should,confidential,0
int,isolated,0
for,int,1
not,useful,0
const,entirely,0
simde_mm_setr_epi32,pi,1
base03_idx,base13_idx,1
unless,remedies,0
const,nrmac,1
format,present,1
frame_t,slot,1
mat_real128,mat_imag128,1
int,uint8_t,1
uint8_t,role,0
if,trainers,0
simultaneous,spatial,1
nfapi_nr_num_prach_fd_occasions_t,prach_config,1
void,frame,1
if,risk,0
eurecom,covering,0
bool,olympus,0
srs_pdu,mitchell,0
cfg,nfapi_nr_config_ssb_per_rach_tag,1
the,structure,1
nr_mac,full,1
const,ray,0
reported,rsrp_index,1
const,aggregate,0
for,this,1
log_d,nr_mac,1
nack,meter,0
is,in,1
sheduling,pusch,1
include,portable,0
www,postage,0
is,beer,0
int8_t,harq_pid,1
is,not,1
public,use,1
number,of,1
num_gnb_antenna_elements,antenna,1
prach_root_sequence_index,value,1
antenna,leaf,0
sqrt,pottery,0
param,indicates,1
pi,base23_idx,1
are,sunset,0
srs_resource_set,present,1
static,cache,0
either,spatial,1
void,more,0
full,ul,1
int32_t,securities,0
pusch_antennaports,machinery,0
rc,mod_id,1
static,evaluate_rsrp_report,1
cfg,value,1
nr_pucch_config_t,o_uci,1
to,ssb,1
uint16_t,musical,0
antenna,tomatoes,0
static,philosophy,0
nb_preambles,merchandise,0
stored,window,0
scc,cc_id,1
ri_bitlen,hybrid,0
uci_234,cohen,0
blocking,cam,0
oai,below,0
pucch,matrix,0
o2,syndication,0
license,arizona,0
nr_csi_reportconfig_t,list,1
id,scheduled,1
we,reconstruction,0
information,rom,0
rach_configcommon,bands,0
applicable,agreed,1
cri_ri_li_pmi_cqi_report,wb_cqi_1tb,1
nr_sched_unlock,nrmac,1
sched_ctrl,pucch_index,1
multiplication,feof,0
agreements,with,1
is,higher,1
for,rs,1
uint16_t,contributing,0
harq,juan,0
res_code,flash,0
openairinterface,latter,0
frequencyinfoul,fcc,0
csi_report,pmi_x1_bitlen,1
csi_report,brisbane,0
frame,past,1
governing,permissions,1
uint16_t,familiar,0
and,it,1
no,report,1
harq,cheque,0
ul_slot,the,1
freqhopping,c_srs,1
skip,sold,0
csi_report,are,1
list,with,1
uint16_t,base20_idx,1
col,mat_real128,1
instance,therapy,0
cannot,any,1
spec,toronto,0
but,collective,0
csi_report_template,csi_report_id,1
agreements,medicine,0
ul_slot_idx_in_period,period,1
sfn_sf,cannon,0
is_ul_slot,tdd_slot_bitmap,1
instance,csi,1
common_channels,scc,1
which,normalized,1
get,frame,1
in,gateway,0
srs_pdu,promo,0
to,medium,0
ue_beam_index,n_slots_frame,1
report,concord,0
list,offsettocarrier,1
log_d,nr_mac,1
is,believe,0
nr_csi_report_t,increasing,0
pickandreverse_bits,gone,0
log_e,harq,1
number,everybody,0
may,license,1
brief,number,1
csi,index,1
nr_sched_pucch_t,pucch_index,1
the,parameter,1
which,below,1
csi_report_bitlen,cri_ssbri_bitlen,1
find,by,1
num_tx_ant,tag,1
get,structure,1
use,average,0
report,and,1
choice,module,0
cimag,n2,1
mac,temp_li,1
id,pulling,0
tpc1,nr_limit_tpc,1
format2,choice,1
uint16_t,subdivision,0
priu64,dl,1
fs,fdd,1
number,terror,0
ue,either,1
required,agrees,0
prepare,met,0
different,for,1
const,prefix,0
feedback_frame,form,0
rs,to,1
more,exercises,0
ssb_per_rach,shine,0
csi_measconfig,csi_report_id,1
ssb_offsetpointa,ssb_table,1
log_d,forecast,0
ue,votes,0
assertfatal,hung,0
nr_schedulingrequestresourceconfig_t,schedulingrequestresourcetoaddmodlist,1
the,ue,1
ul_slot_count,tier,0
mutex,protected,1
nr_mac,csirep,1
adds,the,1
pucch,corporation,0
v_lm,n1,1
which,trouble,0
and,bits,1
sequence,posing,0
brief,westminster,0
in,grows,0
gnb,o1,1
the,from,1
return,survive,0
int,directors,0
sinr_report,spiritual,0
uint16_t,highest,0
csi,charms,0
assertfatal,cdt,0
for,addiction,0
int,ringtone,0
int,n1,1
nr_configure_srs,srs_resource,1
from,peak,0
pucch_config,choice,1
mat_real128,approve,0
o_uci,premiere,0
